text,tag,is_diff,relabel_intent,older_intents,is_confuse,orlder_tag
giúp tôi kích hoạt bóng sân màu lam,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-colorcolor
bạn khởi chạy màu bóng hoa giúp mình nha,O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O
đặt bóng vách 4 phòng bếp 1 sang màu xanh lá giúp tôi,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor O O
chuyển màn cuốn 1 sang trắng,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor
thay đổi màu của vô tuyến 1 sang màu lam ở cổng 5 tầng hầm 5,O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,0,smart.home.set.color,smart.home.set.color,0,O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
bạn giúp tôi chuyển màu bóng đèn ốp trần 4 thành tím nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
command thiết bị đèn compact 2 sang tía ở hiên sau and tầng 3,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O B-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O B-roomroom I-roomroom O B-floornumberfloornumber I-floornumberfloornumber
hãy thiết lập nhà bếp 2 xanh nước biển,O B-commandcommand I-commandcommand B-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O B-commandcommand I-commandcommand B-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor I-colorcolor
chỉnh quạt màu màu xanh da trời,B-commandcommand B-devicedevice O B-colorcolor I-colorcolor I-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice O B-colorcolor I-colorcolor I-colorcolor I-colorcolor
bắt đầu cái bóng học hộ bạn với,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O
giúp tôi command loa còi 4 màu màu tím,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
tôi muốn chỉnh của quạt thông gió thứ 1 trợ lí cute,O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O O O
command quạt thông gió sáng màu violet,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
bắt đầu đèn trang trí thứ 3 phòng đọc sách tầng 7 màu màu xanh nước biển,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor I-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor I-colorcolor I-colorcolor
chạy hắt trần sáng màu xám,B-commandcommand B-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice O B-colorcolor I-colorcolor
bắt đầu bóng ốp trần màu lục,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-colorcolor I-colorcolor
thay đổi màu sắc đèn rọi thứ 4 thành xám,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor
chào bạn thiết lập giúp mình màu sắc của công tắc sang màu tím với,O O B-commandcommand I-commandcommand O O O O O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand O O O O O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
khởi chạy của rèm đơn sang màu đỏ giúp mình,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O
tôi muốn đổi màu sắc của rèm ngang 4 trợ lí cute,O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O O
cửa cuốn thứ 4 tía,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-colorcolor
bạn giúp tôi chuyển màu bóng hắt tường 4 thành tím nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
hãy kích hoạt ga ra màu tía,O B-commandcommand I-commandcommand B-roomroom I-roomroom B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O B-commandcommand I-commandcommand B-roomroom I-roomroom B-colorcolor I-colorcolor
bóng thờ đỏ,B-devicedevice I-devicedevice B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-devicedevice I-devicedevice B-colorcolor
em ơi có thể thay tvs 1 sang xám không,O O O O B-commandcommand B-devicedevice I-devicedevice O B-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O O B-commandcommand B-devicedevice I-devicedevice O B-colorcolor O
thiết lập quạt trần phòng sinh hoạt chung 3 tầng thượng 8 sang màu lục,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber O B-colorcolor I-colorcolor
bật đèn quảng cáo sáng màu hồng,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
bạn giúp mình command màu rèm đơn nhé,O O O B-commandcommand O B-devicedevice I-devicedevice O,0,smart.home.set.color,smart.home.set.color,0,O O O B-commandcommand O B-devicedevice I-devicedevice O
đổi màu nút ấn 2 phòng ăn tối 3 thành lam,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor
thiết lập đèn màu sắc 2 phòng bố mẹ sang màu xám giúp tôi,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor O O
anh muốn em chế độ cho anh cái âm thanh đa vùng sang màu cam nhé,O O O B-commandcommand I-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O B-commandcommand I-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
cài đặt cảnh 1 thành xanh nước biển,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor
nút nhấn phòng đọc sách màu màu lam,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor
em ơi có thể thay đổi bóng trụ cổng sang trắng không,O O O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O O B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
bạn giúp mình đổi màu sắc màu đèn tiết kiệm điện 3 nhé,O O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O,0,smart.home.set.color,smart.home.set.color,0,O O O B-commandcommand I-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O
bạn giúp tôi chuyển màu bóng bóng treo tường 3 thành xanh lam nhé,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O O O O B-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O
khởi chạy máy lạnh thứ 1 phòng đợi thành màu violet,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom O B-colorcolor I-colorcolor
kích hoạt cái điều hòa 3 hộ bạn với,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice O O O
thiết lập bóng sợi đốt thứ 4 phòng con 5 sang màu xanh da trời giúp tôi,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor I-colorcolor O O
thay đổi màu màu xanh nước biển bóng sợi đốt 2 phòng đọc lầu trệt 4,B-commandcommand I-commandcommand O B-colorcolor I-colorcolor I-colorcolor I-colorcolor B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O B-colorcolor I-colorcolor I-colorcolor I-colorcolor B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom B-floornumberfloornumber I-floornumberfloornumber I-floornumberfloornumber
anh muốn em đổi màu sắc cho anh cái ti vi 2 sang màu xanh lá nhé,O O O B-commandcommand I-commandcommand I-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O O B-commandcommand I-commandcommand I-commandcommand O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor I-colorcolor O
thay đổi màu sắc bóng thả 1 phòng dành cho nữ 4 sang xanh da trời giúp tôi,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand I-commandcommand I-commandcommand B-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom I-roomroom O B-colorcolor I-colorcolor I-colorcolor O O
command điện thứ 1 màu màu tím,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
chỉnh bình nóng lạnh 3 tủ giữ đồ 4 xanh nước biển được không,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand B-devicedevice I-devicedevice I-devicedevice I-devicedevice B-roomroom I-roomroom I-roomroom I-roomroom B-colorcolor I-colorcolor I-colorcolor O O
chế độ cái tivi 1 hộ bạn với,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O,0,smart.home.set.color,smart.home.set.color,0,B-commandcommand I-commandcommand O B-devicedevice I-devicedevice O O O
đổi màu tvs thứ 3 sang màu violet giúp tôi,O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O,0,smart.home.set.color,smart.home.set.color,0,O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor O O
chào bạn chế độ giúp mình màu sắc của vô tuyến 4 sang tía với,O O B-commandcommand I-commandcommand O O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand O O O O O B-devicedevice I-devicedevice I-devicedevice O B-colorcolor O
tôi cần thiết lập màu quạt hút mùi thứ 4 sang màu lục,O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor,0,smart.home.set.color,smart.home.set.color,0,O O B-commandcommand I-commandcommand O B-devicedevice I-devicedevice I-devicedevice I-devicedevice I-devicedevice O B-colorcolor I-colorcolor
